チェック,サイト名,評価,投稿日,コメント(全体),コメント(良い点),コメント(改善点),コメント（翻訳:全体),コメント（翻訳:良い),コメント（翻訳:改善点),投稿者,レビューID
false,Booking.com,6,2026-05-08,,駅からのアクセスが最高です。  スタバ前の地下鉄入口から入れば雨でも濡れずに地下鉄、博多駅まで行けます。,枕カバーにカビ？がついていた。  朝食会場は狭いので8時前だと座れないのと、バイキング形式ですが配置の問題なのか結構並ぶので時間のロスがかなりあります。,,駅からのアクセスが最高です。  スタバ前の地下鉄入口から入れば雨でも濡れずに地下鉄、博多駅まで行けます。,枕カバーにカビ？がついていた。  朝食会場は狭いので8時前だと座れないのと、バイキング形式ですが配置の問題なのか結構並ぶので時間のロスがかなりあります。,Natsumi,bookingcom_622017_0593c23f805c00480520f71b187e1990
false,楽天トラベル,4,2026-05-08,以下の様なメリットとデメリットはありますが、スタッフの方がみなさん良かったので、博多に行く機会があればまた泊まりたいです。 [メリット]博多駅から近い。小学生以下の添い寝無料。朝食サービス。スタッフの方が良い。宿泊費が安い。 [デメリット]ホテルの建物と設備は古い。アメニティの少なさ。,,,以下の様なメリットとデメリットはありますが、スタッフの方がみなさん良かったので、博多に行く機会があればまた泊まりたいです。 [メリット]博多駅から近い。小学生以下の添い寝無料。朝食サービス。スタッフの方が良い。宿泊費が安い。 [デメリット]ホテルの建物と設備は古い。アメニティの少なさ。,,,たらこマン,rakuten_29211_5e14d960260d64a88d14c4f553986558
false,Trip.com,10,2026-05-07,"We had such a wonderful stay at Comfort Hotel Hakata. The service was excellent, and the staff were very attentive. The space in Fukuoka feels bigger compared to other branches, which makes the experience even better. We especially enjoyed spending time in the library — it was relaxing and a great place to unwind. Having a microwave and some available refreshments at night was such a thoughtful touch. Most importantly, the location is very accessible, being close to the station and malls. Overall, we truly loved staying at Comfort and look forward to coming back.",,,コンフォートホテル博多での滞在は本当に素晴らしかったです。サービスは最高で、スタッフの方々もとても親切でした。福岡の店舗は他の支店と比べて広く感じられ、より快適に過ごせました。特にライブラリーで過ごした時間は最高でした。リラックスできて、ゆったりとくつろげる素敵な空間でした。電子レンジや夜に用意された軽食など、細やかな心遣いも嬉しかったです。何より、駅やショッピングモールに近く、アクセス抜群の立地です。全体的に、コンフォートホテルでの滞在は本当に素晴らしく、またぜひ利用したいと思っています。,,,ゲ‍ス‍ト,trip_1939592684
false,Trip.com,8,2026-05-07,雖然比較老舊，位置無敵,,,少し古い建物ではあるが、立地は最高だ。,,,v‍i‍v‍a‍j‍e‍n‍n‍y,trip_1940213373
false,じゃらん,3,2026-05-07,コンビニは目の前にありますが、道が危なく、子どもも怖がって行きたがらなかったので、お土産コーナーで使えるお買い物券付きがありがたく、おつまみ、子どものおやつなど買えて助かりました！  部屋は狭いですが、特に不便はなかったです！,,,コンビニは目の前にありますが、道が危なく、子どもも怖がって行きたがらなかったので、お土産コーナーで使えるお買い物券付きがありがたく、おつまみ、子どものおやつなど買えて助かりました！  部屋は狭いですが、特に不便はなかったです！,,,いもちぃさん,jalan_308449_ef8531cc76c0032ea2f5398320559280
false,Booking.com,8,2026-05-06,,,,,,,Ayano,bookingcom_622017_92460be226edb3374407ddb7422c3d64
false,Trip.com,10,2026-05-06,"Отель удачно расположен, завтрак вкусный. Номер не очень большой, но 1 чемодан разложить можно",,,ホテルは立地が良く、朝食も美味しいです。部屋はそれほど広くはありませんが、スーツケース1個を置くには十分な広さです。,,,匿‍名‍ユ‍ー‍ザ‍ー,trip_1937646026
false,Google,4,2026-05-06,,,,,,,진선미,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_2c560a273999837a457f9e766abf4cd3
false,Trip.com,8,2026-05-06,위치는 정말 좋지만 내부시설이 노후되어 (특히 욕실) 쾌적하지 않아요. 근처에 새로 생긴 곳도 있는데 친구에게 추천하고 싶지 않네요.,,,場所は本当に良いですが、内部施設が老朽化し（特にバスルーム）快適ではありません。近くに新しくできたところもありますが、友達におすすめしたくないですね。,,,ゲ‍ス‍ト,trip_1938114876
false,Trip.com,10,2026-05-06,ห้องพักดีและใกล้สดวกกับการเดินทาง,,,部屋は快適で、交通の便も良い。,,,K‍r‍a‍i‍s‍i‍t‍ ‍S‍r‍i‍b‍u‍n‍s‍o‍m,trip_1938124794
false,Trip.com,9,2026-05-06,"酒店有點舊但勝在夠方便,房間乾淨及寬敞,可開兩個大喼！有免費早餐提供味道蠻好！厠所設施明顯老舊,但水力夠猛算是不錯的酒店！",,,ホテルは少し古いですが、とても便利です。部屋は清潔で広々としており、大きなバスルームが2つも付いています！無料の朝食も提供され、味もなかなか美味しいです！トイレ設備は明らかに時代遅れですが、水圧は十分で、全体的にはまずまずのホテルと言えるでしょう！,,,ゲ‍ス‍ト,trip_1938793152
false,Trip.com,10,2026-05-06,The hotel is very good,,,このホテルはとても良いです,,,ゲ‍ス‍ト,trip_1938814232
false,Trip.com,10,2026-05-06,位置很優秀了，距離博多站步行5分鐘，穿過斑馬線就是公交總站，出行很方便！房間面積在日本還可以，有小冰箱可以放飲料，自來水可以直接飲用。早餐以日式為主，有本地特色食物，早上高峯期可能需排隊，但有工作人員指引，效率很高。箱子可以免費自助密碼寄存，很方便！總,,,立地は抜群で、博多駅から徒歩5分、バスターミナルは横断歩道を渡ったすぐ先にあり、とても便利です！部屋の広さは日本人の好みに合っていて、飲み物用の小型冷蔵庫も備え付けられています。水道水は飲用可能です。朝食は主に和食で、地元の特産品も用意されています。朝のラッシュアワーには行列ができることもありますが、スタッフが案内してくれるので安心です。ロッカーの鍵を使って無料で荷物を預けられるのも非常に便利です！全体的に見て、,,,ゲ‍ス‍ト,trip_1938889569
false,Trip.com,9,2026-05-06,ห้องใหญ่ ทำเลดีมากกกกกก,,,広い部屋、最高のロケーション！,,,a‍e‍h‍j‍a,trip_1938944736
false,Trip.com,9,2026-05-05,Convenient location very close to Hakata station Cleaning is done regularly in the rooms The staff are helpful and friendly I was not too impressed with the breakfast selection would be one critique,,,博多駅から非常に近い便利な立地。客室の清掃は定期的に行われています。スタッフは親切でフレンドリーです。ただ、朝食の種類があまり豊富ではなかったのが唯一の難点です。,,,ゲ‍ス‍ト,trip_1935821884
false,Trip.com,9,2026-05-05,진짜 위치는 짱이야👍  직원들도 친절합니다 조식도 맛잇고  근데….냉장고 가 안되서 아쉽게생각합니다. 그나머지는 만족해요,,,本物の場所はちゃんだ👍スタッフも親切です朝食も美味しくて…。冷蔵庫ができなくて残念に思います。それは満足です。,,,ゲ‍ス‍ト,trip_1936993832
false,Trip.com,10,2026-05-04,มาเที่ยวฟุกุโอกะครั้งแรกกับภรรยา พักที่โรงแรมนี้เพราะเดินทางสะดวก ใกล้สถานี Hakata แค่เดินออกจากสถานี ข้ามถนนก็ถึงเลย มี Starbucks ใกล้โรงแรม ด้านล่างมี Shopping Street Sun Plaza ร้านอาหาร Yakiniku คือดี มั้งราคาและความอร่อย👍 เดินทางไปเที่ยวที่ต่างๆสะดวกมาก ทั้งรถไฟและรถบัส แหล่งช็อปปิ้งครบจบในที่เดียว แนะนำครับ,,,妻と初めて福岡を訪れました。博多駅に近く、駅から歩いてすぐ、道を渡ったところにある便利な立地だったので、このホテルを選びました。ホテルの近くにはスターバックスがあり、階下にはサンプラザというショッピングストリートがあります。ホテル内の焼肉店は、値段も味も最高でした👍。電車やバスでの移動にも非常に便利で、買い物に必要なものはすべて揃っています。本当におすすめです！,,,ゲ‍ス‍ト,trip_1934342482
false,Trip.com,9,2026-05-04,โรงแรมอยู่ตรงข้ามสถานีสถานีรถไฟแถวนั้นเป็นแหล่งช้อปปิ้งซึ่งมีร้านค้ามากมาย ห้องห้องพักมีขนาดกำลังดีสำหรับห้องพักมีขนาดกำลังดีสำหรับสองคน,,,ホテルは駅の向かいに位置し、周辺は多くのショップが立ち並ぶショッピング街です。客室は広々としており、2名での滞在に最適です。,,,P‍a‍t‍c‍y‍p‍l‍o‍ï,trip_1934763718
false,Trip.com,7,2026-05-03,Old hotel. Feel like travelled back in time. Only good is location,,,古いホテル。まるでタイムスリップしたような気分。唯一良かったのは立地だけ。,,,J‍o‍n‍8‍3‍8‍3,trip_1932812772
false,Booking.com,10,2026-05-03,,Location! Room is spacious and comfortable.,I am neutral about breakfast. There is not variety selection to choose from. The breakfast room is crowded.,,立地が良い！部屋は広々としていて快適です。,朝食については特に何も感じません。選択肢が少なく、朝食会場は混雑しています。,Komkham,bookingcom_622017_9f81f9f242d5fcb2aca4cbb34e73cfd7
false,Booking.com,9,2026-05-03,,立地が最高、安い、部屋が綺麗、スタッフが丁寧、チェックイン前とチェックイン後でも荷物を預けれるので便利,朝食が外国人向け、種類が少ない、白米がなかった。 でも付いてるだけでありがたい。,,立地が最高、安い、部屋が綺麗、スタッフが丁寧、チェックイン前とチェックイン後でも荷物を預けれるので便利,朝食が外国人向け、種類が少ない、白米がなかった。 でも付いてるだけでありがたい。,Mori,bookingcom_622017_66932f2f6dfc757f160419e4c6b09fd1
false,Google,4,2026-05-03,予約時に部屋の写真にベッド2台で見せてお選びいただくと堕落することがあります ベッドが2台かどうか、ぜひホテルまたは予約サイトにご確認ください。 写真だけ見て予約した私のせいだと言って転倒したいのですが、2人の子供とベッド1台で寝ているので、子供たちにも申し訳ありません。 日本のお祝いだと値段も普段に比べて2倍を超えるうえに5泊だからこんなに落ち着くだけです。 朝食は期待しませんでしたが、大丈夫でサービスは4つ星です,,,予約時に部屋の写真にベッド2台で見せてお選びいただくと堕落することがあります ベッドが2台かどうか、ぜひホテルまたは予約サイトにご確認ください。 写真だけ見て予約した私のせいだと言って転倒したいのですが、2人の子供とベッド1台で寝ているので、子供たちにも申し訳ありません。 日本のお祝いだと値段も普段に比べて2倍を超えるうえに5泊だからこんなに落ち着くだけです。 朝食は期待しませんでしたが、大丈夫でサービスは4つ星です,,,hyelim hong (두아이맘),google_ChIJy_hLcceRQTURnbO4mkaV_Vs_90c201fd792175a46956be1d53bd1a83
false,Trip.com,10,2026-05-03,가족 일본여행 첫숙소!!  시내 중앙에 있어 접근성이 너무 좋아요!! 저희가 갔을땐 한국어를 유창하게 하시는분은 안계셨지만 일본직원분들도 너무너무 친절해 체크인하는데 무리 없었습니다~ 주변에 편의점도 많아 고민없이 선택할수 있어요 !!!,,,家族日本旅行初宿!!  市内中心部にあり、アクセシビリティがとても良いです！私たちが行った時は韓国語を流暢にしてくださる方はいらっしゃいましたが、日本職員の方もとても親切でチェックインするのに無理はありませんでした〜周辺にコンビニも多くて悩みなく選べます！,,,ゲ‍ス‍ト,trip_1932861652
false,Trip.com,8,2026-05-03,Old hotel. But rooms are clean and well- maintained. The reception service was friendly and helpful. The free breakfast was an adder. The location is superb for city shopping and sights and for day trips and travel to other prefectures.,,,古いホテルですが、部屋は清潔で手入れが行き届いています。フロントの対応は親切で丁寧でした。無料の朝食は最高でした。立地は市内でのショッピングや観光、日帰り旅行、他県への旅行にも最適です。,,,ゲ‍ス‍ト,trip_1933260308
false,Booking.com,8,2026-05-03,,,,,,,Masaya,bookingcom_622017_e07e6eb83f5f015a24d1e62540856a5f
false,Booking.com,10,2026-05-03,,Great location across the road from Hakata station and lots of shopping and food. The 7 eleven was 2 doors down. Easy access to the JR line. Staff were excellent and very helpful. Coffee and cold drinks and seating area available all day free of charge. Would highly recommend Comfort Hotel,Nothing,,博多駅の向かいという絶好のロケーションで、周辺にはたくさんのお店や飲食店があります。セブンイレブンは2軒隣です。JR線へのアクセスも簡単です。スタッフは素晴らしく、とても親切でした。コーヒーや冷たい飲み物、座席エリアは終日無料で利用できます。コンフォートホテルを強くお勧めします。,何もない,Britton,bookingcom_622017_5b69d717e0fcb05c3c56913a425f44c7
false,Google,4,2026-05-03,예약 시 방 사진에 침대 2개로 보여 선택하시면 낭패일 수 있습니다 침대가 2개인지 꼭 호텔이나 예약사이트에 확인 하시길 바랍니다 사진만 보고 예약한 제 잘못이려니 하고 넘기려는데 2명의 아이와 침대 하나에서 자려니 애들한테도 미안하네요 일본의 명절이라고 가격도 평상시 대비 2배가 넘는데다 5박이라 이래저래 속상함 뿐이에요 조식은 기대 안했는데 괜찮아서 서비스는 별 4개 드립니다,,,予約の際、部屋の写真にベッド2台で見せて選んで頂ければナンパかもしれません。朝食だけでは期待できませんでしたが、大丈夫でサービスは4つ星です,,,hyelim hong (두아이맘),google_ChIJy_hLcceRQTURnbO4mkaV_Vs_fea945cef0bfaf281fa7a42b22e99405
false,Google,4,2026-05-03,予約時に部屋の写真にベッド2台で見せてお選びいただくと堕落することがあります ベッドが2台かどうか、ぜひホテルまたは予約サイトにご確認ください。 写真だけを見て予約した私のせいだと言って転倒したいのですが、2人の子供とベッド1台で寝ているので、子供たちに申し訳ありません。 日本のお祝いだと値段も普段に比べて2倍を超えるうえに5泊だからこんなに落ち着くだけです。 朝食は期待しませんでしたが、大丈夫でサービスは4つ星です,,,予約時に部屋の写真にベッド2台で見せてお選びいただくと堕落することがあります ベッドが2台かどうか、ぜひホテルまたは予約サイトにご確認ください。 写真だけを見て予約した私のせいだと言って転倒したいのですが、2人の子供とベッド1台で寝ているので、子供たちに申し訳ありません。 日本のお祝いだと値段も普段に比べて2倍を超えるうえに5泊だからこんなに落ち着くだけです。 朝食は期待しませんでしたが、大丈夫でサービスは4つ星です,,,hyelim hong (두아이맘),google_ChIJy_hLcceRQTURnbO4mkaV_Vs_2042c6c77dd110729d9e1fc84690ab44
false,Booking.com,8,2026-05-02,,,,,,,Kosuke,bookingcom_622017_07b8c56c84e16fc5683b75be4724cc4a
false,Booking.com,10,2026-05-02,,Everything about Comfort Hotel is Super. Staff are very helpful and courteous.  Rooms are clean and comfortable.. Breakfast is yummy with good spread. Free Flow of tea and coffee from 2pm to 12 am is a Bonus. Use of cafe throughout the day makes my stay enjoyable.  Excellent location  - opposite Hakata Station  and Bus Terminal and Shopping Malls.Superb value !!! Definitely will return  again.,I cant find anything to complain about.,,コンフォートホテルは全てにおいて最高です。スタッフはとても親切で丁寧です。部屋は清潔で快適です。朝食は種類豊富で美味しいです。午後2時から午前0時まで紅茶とコーヒーが飲み放題なのは嬉しい特典です。一日中カフェを利用できるので、滞在がさらに楽しくなります。博多駅、バスターミナル、ショッピングモールに面した絶好のロケーションです。コストパフォーマンスも抜群です！間違いなくまた泊まりに来ます。,不満に思う点は何も見当たりません。,Choon,bookingcom_622017_8061b66e654b682c97e602dc7ad1bce2
false,Trip.com,9,2026-05-02,Very good location.,,,非常に良い立地です。,,,风‍玲‍ ‍（‍M‍a‍l‍a‍y‍s‍i‍a‍),trip_1931743854
false,Booking.com,7,2026-05-01,,朝食が無料だった,施設が少し古めかな,,朝食が無料だった,施設が少し古めかな,佐藤,bookingcom_622017_8895e251fc8c5c9ee44e11dd2104b159
false,Trip.com,7,2026-05-01,"위치는 최고입니다. 조식도 괜찮은편입니다. 다만, 룸 이 최악입니다. 마치 오래된 시골의 여관에 와있는듯한 착각마져 듭니다. 룸 적은거야 일본의 호텔 특성상 이해 합니다만 벽지는 갈라져있고 바닥 카페트는 바퀴벌레를 봤다는 다른분의 후기가 실감 납니다..(저는 바퀴벌레는 못봤음) 외풍이 심해서 4월말인데도 침낭이 필요할 정도인데 룸에 에어콘은 나와도 히터는 안나옵니다. 창문 유리창은 밖의 유리면에 코팅이 오염되어있어서 밖의 풍경은 사진으로 찍을수 조차 없었네요. 교통 편의상 출장으로 남자분 혼자 오신분들은  추천할만 합니다만 부모님을 모시고 오시거나 커플들은 완전 비추입니디.",,,場所は最高です。朝食も大丈夫です。ただし、ルームが最悪です。まるで古い田舎の旅館に来ているような勘違いです。部屋は少ないよ 日本のホテルの特性上理解していますが壁紙は割れていて床カーペットはゴキブリを見たという他の方の後期が実感します。 （私はゴキブリは見られなかった）窓ガラス窓は外のガラス面にコーティングが汚染されていて外の風景は写真で撮ることさえなかったですね。交通の便宜上、出張で男の方一人で来た方はお勧めしますが、両親を迎えに来ていただいたり、カップルは完全に飛び込みます。,,,ゲ‍ス‍ト,trip_1930753174
false,Trip.com,10,2026-05-01,交通便捷，服務親切，早餐豐富營養！,,,便利な交通手段、親切なサービス、そして栄養満点の朝食！,,,ゲ‍ス‍ト,trip_1931176941
false,Trip.com,8,2026-05-01,위치가 너무 좋아요. 방은 시설이 오래됐어요. 그래도 저녁에 조용해서 좋았습니다.,,,場所がとても良いです。部屋は施設が古かったです。それでも夕方に静かでよかったです。,,,ゲ‍ス‍ト,trip_1931204888
false,Trip.com,9,2026-05-01,LOCATION is best. Value for money.,,,立地が最高。価格に見合った価値がある。,,,ゲ‍ス‍ト,trip_1931249106
false,Booking.com,8,2026-05-15,,,朝食のバリエーションを増やしてもらいたい,,,朝食のバリエーションを増やしてもらいたい,Yuki,bookingcom_622017_42fb1279d4b0736ab528f7c586f50863
false,Google,4,2026-05-15,駅近で非常に便利。 部屋(ユニットバス含む)の広さも快適。 アメニティはハミガキのみ。 クシとカミソリはフロント前にある？ タオルとバスタオルは各1枚。 ボディタオル(スポンジ)は無し。 なのでアメニティ持参は必須です！ ベッドの長さが短めな気がした(ベッドの固さは快適です) 枕は2種類あった(低い方の枕、使い心地良き) テレビの大きさも良かった(見やすい) 夜、部屋の外での話し声が微かに聞こえたが気にはならない。  朝食☕🍞🌄はとても美味しかったです😋✨✨✨✨💖 インバウンドの人たちが多くいましたが皆さん静かに食事をしていました。 とても居心地の良い空間です(^^) イチオシは博多水炊き風スープ？　起き抜けの身体に沁みた(o^－^o)💕　まさに五臓六腑にしみわたるです！👍️ 今日はこれで一日頑張ります(o^-')b !✨✨  また利用したいです(^^)🎵,,,駅近で非常に便利。 部屋(ユニットバス含む)の広さも快適。 アメニティはハミガキのみ。 クシとカミソリはフロント前にある？ タオルとバスタオルは各1枚。 ボディタオル(スポンジ)は無し。 なのでアメニティ持参は必須です！ ベッドの長さが短めな気がした(ベッドの固さは快適です) 枕は2種類あった(低い方の枕、使い心地良き) テレビの大きさも良かった(見やすい) 夜、部屋の外での話し声が微かに聞こえたが気にはならない。  朝食☕🍞🌄はとても美味しかったです😋✨✨✨✨💖 インバウンドの人たちが多くいましたが皆さん静かに食事をしていました。 とても居心地の良い空間です(^^) イチオシは博多水炊き風スープ？　起き抜けの身体に沁みた(o^－^o)💕　まさに五臓六腑にしみわたるです！👍️ 今日はこれで一日頑張ります(o^-')b !✨✨  また利用したいです(^^)🎵,,,あべかわきなこ,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_a786ad2aa8c735eb5666ce5f499b4c32
false,Trip.com,9,2026-05-14,位置非常好，就在車站旁邊，逛街或是購物極度方便，設施設為老舊，但有早餐，如果追求便宜Cp值可以選擇，但不要有太高的標準。,,,立地は抜群で、駅のすぐ隣にあるため、買い物や散策に非常に便利です。設備はやや古めですが、朝食は付いています。コストパフォーマンスを重視するなら良い選択肢ですが、過度な期待は禁物です。,,,ゲ‍ス‍ト,trip_1947036100
false,Trip.com,10,2026-05-14,벌써 2번째 이용이지만 여전히 친절했습미다. 비가 올 때 우산도 대여할 수 있고 체크아웃 후에도 짐을 보관할 수 있는 큰 장점이 있습니다. 무엇보다 역 바로 앞에 있다는 점이 최고입니다.,,,もう2回目の利用だが相変らず親切だった。雨が降ると傘もレンタルでき、チェックアウト後も荷物を保管できる大きなメリットがあります。何より駅のすぐ前にあるのが最高です。,,,ゲ‍ス‍ト,trip_1947184816
false,Google,3,2026-05-14,なんといっても立地が良いですね。博多駅すぐそば。スタバにもすぐ行ける。やはりホテルは立地が7割と言えるでしょう。 とても良い滞在ができました。,,,なんといっても立地が良いですね。博多駅すぐそば。スタバにもすぐ行ける。やはりホテルは立地が7割と言えるでしょう。 とても良い滞在ができました。,,,パンダ,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_9280b47447fd3f1422c012620cce9a10
false,Trip.com,9,2026-05-14,位置超正，無論往那裏遊玩都很方便，早餐不錯，前檯和早餐的服務員表現很好，房間的服務員則有點參差，部分日子忘了補充牙膏，整體來說可以接受，有機會會再來居住。,,,立地は抜群で、どこへ行くにも便利です。朝食も美味しく、フロントと朝食スタッフはとても親切です。ただ、ルームサービスの対応はややムラがあり、歯磨き粉の補充を忘れた日もありました。全体的には満足できるホテルで、機会があればまた泊まりたいと思います。,,,ゲ‍ス‍ト,trip_1947412584
false,Trip.com,7,2026-05-13,하카타역과 가까워서 접근성은 정말 좋았습니다. 체크인/아웃 시 서비스도 좋았어요.,,,博多駅に近いのでアクセシビリティは本当によかったです。チェックイン/アウト時のサービスも良かったです。,,,ゲ‍ス‍ト,trip_1945943224
false,Google,3,2026-05-13,旅行の帰りに利用しました。 駅が目の前だったので、迷う事なくホテルまで到着しました。 朝ごはんもついており、よかったってす。 残念な事は、ハンドソープ類が全くなかったので、備え付けのボディソープで洗いました。今まで泊まったホテルでは洗顔料が別に置いてある所しか見たことがなかったので、その辺不便に感じました。,,,旅行の帰りに利用しました。 駅が目の前だったので、迷う事なくホテルまで到着しました。 朝ごはんもついており、よかったってす。 残念な事は、ハンドソープ類が全くなかったので、備え付けのボディソープで洗いました。今まで泊まったホテルでは洗顔料が別に置いてある所しか見たことがなかったので、その辺不便に感じました。,,,でいご,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_08de16101507e6042b5496d4d56d26cb
false,Booking.com,10,2026-05-13,,位置良好，寄放行李，免費早餐,,,立地が良い、荷物預かりサービスあり、朝食無料,,Hui-hsuan,bookingcom_622017_893772791098cad90075b79f7c37e7cb
false,Trip.com,10,2026-05-13,Nice service and connivence to travel,,,素晴らしいサービスと旅行の利便性,,,ゲ‍ス‍ト,trip_1947003182
false,Trip.com,10,2026-05-12,역 바로 앞이라 이동이 정말 편해요,,,駅のすぐ前で移動が本当に楽です。,,,ゲ‍ス‍ト,trip_1945233536
false,楽天トラベル,5,2026-05-12,朝食も大変おいしかったです！部屋も大変きれいでした！とても満足しました！,,,朝食も大変おいしかったです！部屋も大変きれいでした！とても満足しました！,,,ドラえもん、,rakuten_29211_70a140030dd32606db9490d5e6026bb9
false,Trip.com,6,2026-05-12,위치는진짜최고,,,場所は本当に最高です,,,ゲ‍ス‍ト,trip_1945638154
false,Booking.com,8,2026-05-11,,,,,,,Sinbo,bookingcom_622017_6cca6b5cc3dc1430a45b84595777f08a
false,Trip.com,9,2026-05-11,整體上感受非常好👍 CP值高,,,全体的に非常に良い体験でした👍 コストパフォーマンスが高いです,,,ゲ‍ス‍ト,trip_1944843742
false,Trip.com,10,2026-05-10,ห้องกว้างมากกกกก,,,部屋はとても広々としています。,,,ゲ‍ス‍ト,trip_1943012078
false,Trip.com,10,2026-05-10,딸이랑 아빠 둘이서 2박3일로 갔다왔는데 숙소 만족스럽고 조식은 그렇게 먹을것이 많지는 않지만 간단히 조식 먹기에는 좋아요.  1층 식당이 나중에는 휴식공간처럼 되어 편의점에서 간단히 사와서 먹기에 좋아요. 하지만  전자레인지는 있지만 온수가 없어서 라면은 못 먹습니다,,,娘とパパの二人で2泊3日に行ってきましたが、宿に満足して朝食はそんなに食べることが多くはありませんが、簡単に朝食を食べるのにはいいです。  1階の食堂が後は休憩空間のようになり、コンビニで簡単に買って食べるのが好きです。しかし、電子レンジはありますが、お湯がないので、ラーメンは食べられません。,,,ゲ‍ス‍ト,trip_1943605128
false,Google,5,2026-05-10,金土日2泊3日を大人1人子供1人25万ウォンに予約をしました。このように予約できる博多駅前にあるホテルはありません。 朝食はそれほど美味しくはありませんが、また美味しくありません。適しています。周辺に食べることも多く、八方駅もすぐそばにあり、どこに通っているのが大好きです。 この金額にクオリティの高い客室を望むことはできませんが、寝るのにあまり不便を感じませんでした。この価格で行けるのには最高のようです。 スタッフは不親切ではありませんが、また親切ではありません。むしろ、これはより快適です。,,,金土日2泊3日を大人1人子供1人25万ウォンに予約をしました。このように予約できる博多駅前にあるホテルはありません。 朝食はそれほど美味しくはありませんが、また美味しくありません。適しています。周辺に食べることも多く、八方駅もすぐそばにあり、どこに通っているのが大好きです。 この金額にクオリティの高い客室を望むことはできませんが、寝るのにあまり不便を感じませんでした。この価格で行けるのには最高のようです。 スタッフは不親切ではありませんが、また親切ではありません。むしろ、これはより快適です。,,,kwangsik Ko,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_9ca256fc63b5f3d4caebddd0b48f37ee
false,Trip.com,10,2026-05-10,ทำเลดีมาก อยู่ตรงข้ามHakata Station และ Hakata Bus Terminal ข้างๆโรงแรมมีStarbucks และ 7/11 อาหารเช้าอร่อยดี พนักงานดี ทำความสะอาดห้องทุกวัน,,,博多駅と博多バスターミナルの真向かいという絶好のロケーション。ホテルのすぐ隣にはスターバックスとセブンイレブンがあります。朝食は美味しく、スタッフの対応も素晴らしく、部屋は毎日清掃されていました。,,,A‍p‍i‍n‍y‍a‍ ‍P‍o‍r,trip_1943684862
false,Trip.com,9,2026-05-10,"조용한 방을 선택한탓인지, 복도 끝방을 배정받아 의아했는데, 여행내내 소음없이 잘 지낼 수 있었습니다. 창문너머 하카타 역이 바로 보여 전망이 우수했습니다. 다만 화장실이 좁고, 창문이 개폐가 안되어 좀 답답했습니다만, 그 외에는 전부 만족스럽습니다.",,,静かな部屋を選んだせいなのか、廊下の終わりを割り当てられて疑わしかったのですが、旅行中に騒音なくうまく過ごせました。窓越しに博多駅がすぐ見え、見通しに優れていました。ただ、トイレが狭く、窓が開閉できなくなってちょっと苦労しましたが、その他は全て満足です。,,,ゲ‍ス‍ト,trip_1943721994
false,Google,5,2026-05-10,금토일 2박3일을 성인 1명 아이 1명 25만원에 예약을 했습니다. 이렇게 예약할 수 있는 하카타 역앞에 있는 호텔은 없어요 조식이 그렇게 맛있지는 않지만 또 맛없지도 않습니다. 적당해요. 주변에 먹을 것도 많고 핫카타 역도 바로 옆에 있어서 어디 다닌지 너무 좋아요. 이 금액에 퀄리티 높은 객실을 바랄 수는 없지만 자는데 그다지 불편함을 못느꼈습니다. 이 가격으로 갈 수 있는 데 중에서는 최고인것 같습니다. 직원들은 불친절하지 않은데 또 친절하지도 않아요. 오히려 이게 더 편할 수도,,,金土日2泊3日を大人1人、子供1人25万ウォンで予約しました。このように予約できる博多駅前にあるホテルはありません。適しています。周辺に食べるものも多く、八方駅もすぐそばにあり、どこに通っているのが大好きです。この金額にクオリティの高い客室を望むことはできませんが、寝るのにあまり不便を感じませんでした。この価格で行けるのには最高のようです。スタッフは不親切ではありませんが、また親切ではありません。むしろ、これはより快適です。,,,kwangsik Ko,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_be34dd9cdda6b11657a662dcc46208b7
false,Trip.com,10,2026-05-09,"Had a pleasant stay at this hotel. The room was clean and comfortable, staff were friendly, and the location was convenient. Check-in was smooth and overall service was good. Would consider staying here again.",,,このホテルでの滞在は快適でした。部屋は清潔で快適、スタッフは親切で、立地も便利でした。チェックインもスムーズで、全体的にサービスも良かったです。また利用したいと思います。,,,D‍e‍x‍t‍e‍r‍y‍q‍k,trip_1942401898
