チェック,サイト名,評価,投稿日,コメント(全体),コメント(良い点),コメント(改善点),コメント（翻訳:全体),コメント（翻訳:良い),コメント（翻訳:改善点),投稿者,レビューID
false,Booking.com,8,2026-05-04,,,枕頭太硬太塌,,,枕が硬すぎるし、平らすぎる。,Limin,bookingcom_7530135_6f55b2f160f573273a2dba94a7c45785
false,Trip.com,10,2026-05-04,Menyenangkan menginap disini. Akan menginap kembali ke dedepannya,,,ここに滞在できてとても良かったです。また機会があれば利用したいと思います。,,,ゲ‍ス‍ト,trip_1934309392
false,Google,5,2026-05-04,🌸 東京＆大阪 - 桜ガール出張サービス 🌸 長い一日で疲れていませんか？優しくて穏やかな桜ガールに癒されたいと思いませんか？  厳選されたキュートな日本人美女たちが勢揃い。フレンドリーな性格と行き届いたサービスで、いつでもご利用いただけます。東京でも大阪でも、市内全域へ迅速にお伺いし、プライベートでリラックスした時間をお過ごしいただけます。💕  🛎️ いつでもご利用いただけます | ホテル、ゲストハウス、ご自宅への出張も可能です  📍 東京 | 大阪 お問い合わせ： Telegram: @YL8861 Gleezy: jk608 LINE: yl608,,,🌸 東京＆大阪 - 桜ガール出張サービス 🌸 長い一日で疲れていませんか？優しくて穏やかな桜ガールに癒されたいと思いませんか？  厳選されたキュートな日本人美女たちが勢揃い。フレンドリーな性格と行き届いたサービスで、いつでもご利用いただけます。東京でも大阪でも、市内全域へ迅速にお伺いし、プライベートでリラックスした時間をお過ごしいただけます。💕  🛎️ いつでもご利用いただけます | ホテル、ゲストハウス、ご自宅への出張も可能です  📍 東京 | 大阪 お問い合わせ： Telegram: @YL8861 Gleezy: jk608 LINE: yl608,,,惠子林,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_c28ff1d85cf49aa776c19163afaa6d5b
false,楽天トラベル,5,2026-05-04,リファのシャワーとドライヤーがありました。気になっていた物だったので、試しに使用することができて思わぬ収穫でした。、,,,リファのシャワーとドライヤーがありました。気になっていた物だったので、試しに使用することができて思わぬ収穫でした。、,,,dragonnsh,rakuten_183014_bed6d21faf5518bf0ae1eb9ee7866f98
false,Trip.com,10,2026-05-03,"Location good, stayed 5 nights. A few malls & train station nearby. Will come back again🤪",,,立地は良く、5泊しました。近くにショッピングモールや駅がいくつかあります。また来ます🤪,,,C‍h‍o‍o‍i‍ ‍e‍r,trip_1932576966
false,Google,5,2026-05-03,"We’ve stayed with them twice now, and both experiences have been consistently great. The service is always reliable, and the location is very convenient, close to everything you need.",,,これまで2回利用しましたが、どちらも素晴らしい滞在でした。サービスは常に安定していて、立地も非常に便利で、必要なものはすべて近くに揃っています。,,,Joma Siat,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_1aaaf228b8d09752b65bb5214fdc9220
false,Google,5,2026-05-03,,,,,,,惟琳,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_9647aa7ebc3af9e9abc60bcfc83d89a3
false,Booking.com,9,2026-05-03,,,,,,,直延,bookingcom_7530135_34168def585e6efa036a21e0ae993623
false,Google,5,2026-05-03,これまで2回利用しましたが、どちらも素晴らしい滞在でした。サービスは常に安定していて、立地も非常に便利で、必要なものはすべて近くに揃っています。,,,これまで2回利用しましたが、どちらも素晴らしい滞在でした。サービスは常に安定していて、立地も非常に便利で、必要なものはすべて近くに揃っています。,,,Joma Siat,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_c9fdd09adc6f29f172fbbcc759022b1c
false,Trip.com,8,2026-05-02,"the hotel is great, especially in terms of space. the room is large enough for us to open four luggages at the same time comfortably. the toilet and shower areas are separated, which was very convenient — all three of us could get ready at the same time and save on prep time. they also provide a hair curler for free (just need to return it at checkout), and our room came with a refa hair dryer, which was a nice touch. not sure if this applies to all room types though. we specifically chose this hotel for the larger room size, even though it’s located slightly further from the main tourist and shopping areas. however, it did feel a bit farther than expected. on the plus side, kinshicho has direct access to both narita and haneda airports. the airport bus stop is conveniently located right outside parco, and the ride costs about 2,000 yen. it’s definitely worth it, especially if you have large luggage, as it saves you the hassle of navigating trains. there’s also staff at the bus stop who assist with luggage, which was very helpful. the nearest metro station is about an 8-minute walk from the hotel, which might feel a bit far. for solo travelers, it’s also worth being a little more cautious at night, as the area has quite a number of bars and clubs.",,,"このホテルは、特にスペースの点で素晴​​らしいです。部屋は、4つのスーツケースを同時に快適に開けられるほど広々としています。トイレとシャワーエリアが分かれているので、とても便利でした。3人全員が同時に身支度をすることができ、準備時間を節約できました。ヘアカーラーも無料で提供され（チェックアウト時に返却する必要があります）、部屋にはRefaのヘアドライヤーが備え付けられており、これは嬉しい心遣いでした。ただし、これがすべての部屋タイプに当てはまるかどうかはわかりません。私たちは、主要な観光エリアやショッピングエリアから少し離れているにもかかわらず、広い部屋を求めてこのホテルを選びました。しかし、予想よりも少し遠く感じました。プラス面としては、錦糸町は成田空港と羽田空港の両方に直結しています。空港バス停はパルコのすぐ外にあり、乗車料金は約2,000円です。特に大きな荷物がある場合は、電車を乗り継ぐ手間が省けるので、間違いなく価値があります。バス停には荷物を手伝ってくれるスタッフもいて、とても助かりました。最寄りの地下鉄駅はホテルから徒歩約8分ほどで、少し遠く感じるかもしれません。また、このエリアにはバーやクラブが数多くあるため、一人旅の場合は夜間は特に注意が必要です。",,,a‍s‍h‍l‍e‍y‍i‍m‍i‍n,trip_1931690274
false,Booking.com,9,2026-05-02,,,,,,,Hoi,bookingcom_7530135_bc9c6804d7ed2a3a452e02a14093e484
false,Booking.com,8,2026-05-01,,,,,,,冠廷,bookingcom_7530135_8cc626ac344f67b7611a8d959cd06c4b
false,Booking.com,9,2026-05-15,,"Отель понравился, номер достаточно большой. Завтрак хороший.","Навигатор завел нас в другой отель с таким же названием, советую проверить адрес .",,ホテルは気に入りました。部屋も十分な広さでしたし、朝食も美味しかったです。,ナビゲーターが私たちを同じ名前の別のホテルに連れて行ったので、住所を確認することをお勧めします。,Irina,bookingcom_7530135_4ffd96be710603d79698c780605adb83
false,Booking.com,10,2026-05-14,,,,,,,Mickey,bookingcom_7530135_5be907b1ff540573a6ca83e3f9a05383
false,Google,4,2026-05-14,交通の便が良く、近隣には多くのレストランがあり、ショッピングの選択肢も豊富です。,,,交通の便が良く、近隣には多くのレストランがあり、ショッピングの選択肢も豊富です。,,,洪桂雪,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_e0e0945015968c2f276f62383818a057
false,Trip.com,8,2026-05-14,"Saya menginap di Keisei Richmond Hotel Tokyo Kinshicho dan kesannya cukup positif. Lokasinya strategis, dekat stasiun, dan area sekitarnya cukup hidup dengan banyak pilihan tempat makan serta minimarket.  Getting There Hotel ini berada tidak jauh dari Kinshicho Station, jadi cukup mudah untuk naik JR maupun Tokyo Metro. Dari area ini, akses ke Tokyo Skytree, Asakusa, Akihabara, dan Tokyo Station juga cukup praktis.  What Makes It Convenient Area Kinshicho cukup enak untuk jadi base karena tidak seramai Shinjuku atau Shibuya, tapi tetap punya banyak fasilitas. Dekat stasiun, mall, restoran, dan toko kebutuhan harian.  Facilities & Vibe Kamarnya terasa nyaman dan bersih. Untuk ukuran hotel kota di Tokyo, fasilitasnya sudah cukup baik. Vibe-nya modern, simpel, dan cocok untuk traveler yang ingin stay praktis tanpa terlalu jauh dari pusat kota.  Nearby Attractions * Tokyo Skytree / Oshiage – sekitar 10–15 menit dengan kereta + jalan kaki * Kinshi Park – sekitar 10 menit jalan kaki * Asakusa / Sensoji – sekitar 20–25 menit dengan transportasi umum * Akihabara – sekitar 10–15 menit dengan kereta * Tokyo Station – sekitar 15–20 menit dengan kereta  Final Thoughts Hotel ini cocok untuk yang ingin menginap di Tokyo dengan lokasi strategis, tapi tidak harus di area super ramai. Menurut saya ini pilihan yang nyaman, praktis, dan cukup aman untuk traveler yang banyak explore Tokyo dengan transportasi umum.",,,京成リッチモンドホテル東京錦糸町に宿泊し、良い印象を受けました。立地は駅に近く、周辺エリアは飲食店やコンビニエンスストアが多く、とても賑やかです。アクセス ホテルは錦糸町駅からほど近い場所にあり、JRや東京メトロの利用が簡単です。このエリアからは、東京スカイツリー、浅草、秋葉原、東京駅へのアクセスも非常に便利です。便利な点 錦糸町エリアは新宿や渋谷ほど混雑していませんが、アメニティが充実しているので、拠点として非常に便利です。駅、ショッピングモール、レストラン、日用品店が近くにあります。設備と雰囲気 部屋は快適で清潔でした。東京のシティホテルとしては、設備はかなり良いです。雰囲気はモダンでシンプルで、都心からあまり離れずに実用的な滞在を望む旅行者に適しています。近隣の観光スポット * 東京スカイツリー/押上 – 電車と徒歩で約10～15分 * 錦糸公園 – 徒歩約10分 * 浅草/浅草寺 – 公共交通機関で約20～25分 * 秋葉原 – 電車で約10～15分 * 東京駅 – 電車で約15～20分 総評 このホテルは、都会の喧騒から離れ、戦略的な立地で東京に滞在したい方に最適です。公共交通機関を利用して東京を観光する旅行者にとって、快適で実用的、かつかなり安全な選択肢だと思います。,,,B‍a‍y‍u‍ ‍S‍a‍t‍r‍i‍o‍ ‍W‍i‍b‍o‍w‍o,trip_1947318128
false,Booking.com,8,2026-05-14,,,,,,,宥凱黃,bookingcom_7530135_a8be638697caaa2aa7381207f8e584b0
false,Trip.com,10,2026-05-14,"Все отлично! Вежливый персонал, чистый номер, после выселения смогли оставить чемоданы на ресепшн и вечером их забрали. Точно готов рекомендовать этот отель!",,,全てが素晴らしかったです！スタッフは親切で、部屋は清潔でした。チェックアウト後、スーツケースをフロントに預けて、その日の夕方に回収してもらうことができました。このホテルは本当におすすめです！,,,A‍l‍e‍x‍a‍n‍d‍e‍r‍ ‍Y‍u‍d‍a‍e‍v,trip_1948026906
false,Google,4,2026-05-14,交通便利附近餐廳也很多還有不少逛街的地方,,,交通の便が良く、近隣には多くのレストランがあり、ショッピングの選択肢も豊富です。,,,洪桂雪,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_d6981ee88acc47976bda0fd24a171f06
false,Booking.com,4,2026-05-13,,特にない,快適ではない,,特にない,快適ではない,Daisuke,bookingcom_7530135_f467177129331aa7ead2a16d1bc14ffd
false,Booking.com,9,2026-05-13,,,,,,,Ju,bookingcom_7530135_6cab4fc7685996329744259e073d126d
false,Booking.com,9,2026-05-13,,,,,,,Pati_pat,bookingcom_7530135_76c6070b90a4f96739ca68aefb172616
false,Booking.com,8,2026-05-12,,Satisfactory,Rooms are not spacious,,満足,部屋は広くない,Dilip,bookingcom_7530135_bd42fe39f7f313cd0cb750da11ed036c
false,Trip.com,10,2026-05-12,員工服務態度好～ 大堂有足夠備品！,,,スタッフはとても親切で協力的でした。ロビーには十分な備品が用意されていました！,,,s‍u‍n‍n‍y‍k‍a‍k‍i,trip_1945920976
false,Booking.com,7,2026-05-11,,Location & clean,,,立地と清潔さ,,Peter,bookingcom_7530135_225281af05347b10924de76a6d22f949
false,Booking.com,7,2026-05-11,,Location & cleaniness,,,立地と清潔さ,,Peter,bookingcom_7530135_d7b36e1f5b0378248b13e17eaa51cac1
false,Booking.com,8,2026-05-11,,,,,,,宇哲,bookingcom_7530135_466e35367f192c7c30f0d916f3691735
false,Trip.com,10,2026-05-11,這次入住的轉角三人房，房間很乾淨空間也很大，完全可以打開三個大行李箱。 飯店離地鐵站和JR錦系町車站走路只需5-6分鐘，車站周邊很熱鬧，有百貨、餐廳、麥當勞、藥妝、24小時超市、唐吉軻德，飯店附近也有全家、7-11便利商店。 Parco百貨門口前有巴士往返成田機場、東京迪士尼樂園，對於我們帶嬰兒出門的很方便，不用帶著一堆行李轉車，住這邊生活機能非常好真的很推薦喔！,,,私たちが宿泊した角部屋のトリプルルームはとても清潔で広々としており、大きなスーツケース3個も楽に収まりました。ホテルは地下鉄駅とJR錦糸町駅から徒歩わずか5～6分です。駅周辺はデパート、レストラン、マクドナルド、ドラッグストア、24時間営業のスーパーマーケット、ドン・キホーテなどがあり、活気にあふれています。近くにはファミリーマートやセブンイレブンもあります。パルコデパートの前には成田空港や東京ディズニーランド行きのバス停があり、赤ちゃん連れの私たちにとっては大きな荷物を持って乗り換える手間が省けて大変便利でした。立地は最高で、本当におすすめです！,,,洋‍娃‍娃‍Y‍A‍N‍G,trip_1944055486
false,Trip.com,10,2026-05-11,這次旅程入住了三人房和轉角三人房兩種房型，轉角三人房比一般三人房的空間更大一些，飯店使用日本專業美容品牌ReFa的吹風機和蓮蓬頭美觀又好用。房間備品在大廳一樓自助拿取，種類很齊全還很貼心準備泡澡錠和面膜。 飯店離車站走路也只需要幾分鐘，車站周邊很熱鬧，有百貨、餐廳、藥妝、麥當勞、24小時超市、唐吉軻德，飯店附近也有全家、7-11便利商店。 飯店不遠的Parco 百貨門口前有巴士往返成田機場、東京迪士尼樂園，對於行李多和帶小孩出門的遊客很方便，住這邊交通和生活機能都非常好，真的很推薦。,,,今回の旅行では、トリプルルームとコーナータイプのトリプルルームの両方に宿泊しました。コーナータイプのトリプルルームは、通常のトリプルルームよりも広々としていました。ホテルでは、日本のプロ向け美容ブランドであるReFaのヘアドライヤーとシャワーヘッドが使用されており、見た目も機能性も優れていました。アメニティは1階ロビーに豊富に揃っており、入浴剤やフェイスマスクなど、細やかな配慮が感じられました。ホテルは駅から徒歩数分の場所にあり、周辺はデパート、レストラン、ドラッグストア、マクドナルド、24時間営業のスーパーマーケット、ドン・キホーテなどがあり、活気にあふれています。近くにはファミリーマートやセブンイレブンもあります。パルコ百貨店の前には成田空港と東京ディズニーランド行きのバス停があり、荷物が多い方やお子様連れの方には大変便利です。交通の便とアメニティが充実しており、非常におすすめです。,,,洋‍娃‍娃‍Y‍A‍N‍G,trip_1944129542
false,Google,5,2026-05-11,出張の際に滞在するのにとても便利です。環境は快適でリラックスするのに最適です。より高度な、隠れた限定版の詳細な体験については、ⓣⓖⒿ Ⓟ ⑧ ⑥ ⑨ へ移動してください。,,,出張の際に滞在するのにとても便利です。環境は快適でリラックスするのに最適です。より高度な、隠れた限定版の詳細な体験については、ⓣⓖⒿ Ⓟ ⑧ ⑥ ⑨ へ移動してください。,,,Thới Cát Tiên,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_cd39e38e3bd45cee7acee8f2f56a5236
false,Google,5,2026-05-11,來這出差住這很方便，環境舒適適合放鬆休息。更多高端隱藏版深度體驗導航ⓣⓖⒿ Ⓟ ⑧ ⑥ ⑨,,,出張の際に滞在するのにとても便利です。環境は快適でリラックスするのに最適です。より高度な、隠れた限定版の詳細な体験については、ⓣⓖⒿ Ⓟ ⑧ ⑥ ⑨ へ移動してください。,,,Thới Cát Tiên,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_447137908a490a3debe1466711204639
false,Trip.com,10,2026-05-10,JR錦糸町から10分ほどでホテルに行くことができます チェックインがとても簡単で、タッチパネルでチェックインできます 1階にあるアメニティも充実していて2階に自販機や製氷器、電車レンジがあるのがとてもよかったです 部屋も清潔でとても綺麗でした また機会があれば利用させていただきます。,,,JR錦糸町から10分ほどでホテルに行くことができます チェックインがとても簡単で、タッチパネルでチェックインできます 1階にあるアメニティも充実していて2階に自販機や製氷器、電車レンジがあるのがとてもよかったです 部屋も清潔でとても綺麗でした また機会があれば利用させていただきます。,,,ゲ‍ス‍ト,trip_1943565078
false,Booking.com,8,2026-05-10,,幫住客準備保養備品，讓旅客方便值得讚賞,,,宿泊客にアメニティを提供したり、旅行者の利便性を高めたりすることは称賛に値する。,,Kuei-hsueh,bookingcom_7530135_8e257c57e12bcef5f1373c88fb48fc9b
false,Trip.com,10,2026-05-10,服務，位置，設施都十分好！！,,,サービス、立地、設備、全てが素晴らしいです！,,,s‍u‍n‍n‍y‍k‍a‍k‍i,trip_1943626192
false,Booking.com,6,2026-05-09,,,,,,,とら,bookingcom_7530135_e6ab276b204c461aabed3bac9fe9c951
false,Booking.com,8,2026-05-09,,,,,,,Florian,bookingcom_7530135_c888d14bb04541a068da5a13b58449a7
false,Trip.com,9,2026-05-08,フロントがお花のようないい匂いで部屋も広く綺麗でした！チェックインもチェックアウトもスムーズにできました。周りにも飲食店のお店が色々あり賑わっててまた使いたいです！,,,フロントがお花のようないい匂いで部屋も広く綺麗でした！チェックインもチェックアウトもスムーズにできました。周りにも飲食店のお店が色々あり賑わっててまた使いたいです！,,,ゲ‍ス‍ト,trip_1941054218
false,Booking.com,10,2026-05-08,,離車站近、服務態度良好,有部分灰塵，但不影響休息,,駅に近く、交通の便も良い。,多少の埃はあるが、睡眠には影響しない。,承憲,bookingcom_7530135_69215c4b4a3e9b6c7e98117560aeb1fb
false,Google,4,2026-05-08,いつもお世話になります。 綺麗な施設なので、気持ち良く利用させて頂いております。,,,いつもお世話になります。 綺麗な施設なので、気持ち良く利用させて頂いております。,,,V70 まめしば (まめしば),google_ChIJvbMajdiIGGARKnb-Ihq5VAI_8983ae3f103fc18e006547d32f6673d3
false,Trip.com,10,2026-05-07,お部屋も綺麗で、アメニティも充実していて気に入ってます,,,お部屋も綺麗で、アメニティも充実していて気に入ってます,,,ゲ‍ス‍ト,trip_1939026292
false,楽天トラベル,3,2026-05-07,GWを満喫と思い、久々にお邪魔しました。 アメニティ＆水回り＆設備には申し分ないのですが・・ ・ロビーがインバウンド向けになっていたので、がっかり😢 ・14時チェックインとして予約したのに、部屋が準備されてないとワタワタ ・案内された（816）部屋の掃除を急いでたのが？前泊者の付け爪などが落ちていた。 些細な事かもしれないが、好きなリッチモンドホテル（グループ）さんなので残念でした。,,,GWを満喫と思い、久々にお邪魔しました。 アメニティ＆水回り＆設備には申し分ないのですが・・ ・ロビーがインバウンド向けになっていたので、がっかり😢 ・14時チェックインとして予約したのに、部屋が準備されてないとワタワタ ・案内された（816）部屋の掃除を急いでたのが？前泊者の付け爪などが落ちていた。 些細な事かもしれないが、好きなリッチモンドホテル（グループ）さんなので残念でした。,,,たぬぞう。,rakuten_183014_16a265a90c9410abf91d00496d710bac
false,Google,5,2026-05-07,錦糸町エリアに宿泊するのは今回が初めてでした。ホテルは駅から徒歩約6分。駅周辺には24時間営業の免税スーパーがあり、朝食やレストランも数えきれないほどあります。駅と隣接するデパートには、ガチャポン、UQ、ドン・キホーテなど、必要なものが何でも揃っています。新宿や渋谷の混雑を避けるには、ホテル周辺で買い物をするのがおすすめです！部屋はスーツケース2個がギリギリ入るくらいの広さでした。1階にはバスタブなど、豊富なアメニティが揃っていました。  フロントのスタッフは概ね親切でしたが、チェックアウトして荷物を預ける際、女性スタッフが非常に不機嫌そうな表情で荷物を受け取り、何も言わずに荷物タグを渡してきました。日本でこのようなサービスを受けるのはとても意外でした（私たちは丁寧に荷物を預けても良いか尋ねました）。この一件で、旅行の最後に少し残念な印象が残りました。  それ以外は、このホテルを強くお勧めします。次回もこのエリアに宿泊したいと思います。,,,錦糸町エリアに宿泊するのは今回が初めてでした。ホテルは駅から徒歩約6分。駅周辺には24時間営業の免税スーパーがあり、朝食やレストランも数えきれないほどあります。駅と隣接するデパートには、ガチャポン、UQ、ドン・キホーテなど、必要なものが何でも揃っています。新宿や渋谷の混雑を避けるには、ホテル周辺で買い物をするのがおすすめです！部屋はスーツケース2個がギリギリ入るくらいの広さでした。1階にはバスタブなど、豊富なアメニティが揃っていました。  フロントのスタッフは概ね親切でしたが、チェックアウトして荷物を預ける際、女性スタッフが非常に不機嫌そうな表情で荷物を受け取り、何も言わずに荷物タグを渡してきました。日本でこのようなサービスを受けるのはとても意外でした（私たちは丁寧に荷物を預けても良いか尋ねました）。この一件で、旅行の最後に少し残念な印象が残りました。  それ以外は、このホテルを強くお勧めします。次回もこのエリアに宿泊したいと思います。,,,斯艾瑞,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_1274aa0255f4848ae069bb5fd2f5eee9
false,楽天トラベル,4,2026-05-07,朝食ビュッフェの改善を希望します。トレイが無くなったことに加えお皿の形状も変わり非常に利用しづらいため、以前の形に戻してほしいです。,,,朝食ビュッフェの改善を希望します。トレイが無くなったことに加えお皿の形状も変わり非常に利用しづらいため、以前の形に戻してほしいです。,,,おおさかもの,rakuten_183014_0e448b73fe3e404ede2331bd6e464ccc
false,Google,5,2026-05-07,第一次居住錦糸町周遭，飯店座落位置距離車站大概6分鐘步程，車站不僅有24小時免稅超市、周邊早餐、餐廳多到不行，車站和旁邊百貨公司扭蛋、UQ、唐吉訶德應有盡有，建議直接在飯店周邊購物無須去新宿澀谷人擠人~ 飯店房間大小兩個行李箱打開勉強OK，一樓可以選擇挑選備品很多，還有泡澡錠，備品很豐富  櫃台服務人員大體上態度OK，但在最後退房寄放行李時，一位女性櫃台人員臉非常臭的拿過我們的行李，然後不發一語的遞給我們行李號碼牌讓我非常驚訝這服務態度竟然會在日本碰到(期間我們都保持態度良好，也是客氣的請問是否可以寄放行李)，讓我們旅程最後有點留下不好的印象。  其餘都很推薦唷，下次還是會考慮入住這周邊的飯店。,,,錦糸町エリアに宿泊するのは今回が初めてでした。ホテルは駅から徒歩約6分でした。駅周辺には24時間営業の免税スーパーがあり、朝食やレストランも数えきれないほどあります。駅と隣接するデパートには、ガチャポン、UQ、ドン・キホーテなど、欲しいものが何でも揃っています。新宿や渋谷の混雑を避けるため、ホテル周辺で買い物をするのがおすすめです。部屋はスーツケース2個を置くのにちょうど良い広さでした。1階にはバスタブなど、豊富なアメニティが揃っていました。フロントのスタッフは概ねフレンドリーでしたが、チェックアウトして荷物を預ける際、女性スタッフが非常に不機嫌そうな表情で荷物を受け取り、何も言わずに荷物タグを渡してきました。日本でこのようなひどいサービスに遭遇するとは思っていなかったのでショックでした（私たちは丁寧に荷物を預けても良いか尋ねました）。この一件で、旅行の最後に少し残念な印象が残りました。それ以外は、このホテルを強くお勧めしますし、次回もこのエリアに宿泊することを検討したいと思います。,,,斯艾瑞,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_7b43c0e33b2260e99f93ca908687acc0
false,Booking.com,8,2026-05-06,,朝食が美味しかった,少し治安の悪そうな場所だった,,朝食が美味しかった,少し治安の悪そうな場所だった,Nozomi,bookingcom_7530135_95867c21fd4b5c2007c5994836b571b4
false,Trip.com,10,2026-05-06,乾淨方便 服務態度好,,,清潔で便利、そしてサービスも良い。,,,k‍e‍r‍e‍z,trip_1937856187
false,Trip.com,10,2026-05-06,地點很方便，錦系町車站周邊也很熱鬧~房間很乾淨，大廳有備品可以領取，房間空間雖然不大(但東京區內無可避免)但還有浴缸，覺得很棒~,,,立地はとても便利で、錦糸町駅周辺は活気があります。部屋はとても清潔で、ロビーにはアメニティも用意されていました。部屋は広くはありませんでしたが（東京では仕方ないことですが）、バスタブが付いていたのは良かったです。,,,溫‍雅‍雯,trip_1937999722
false,Trip.com,9,2026-05-06,駅からも近く、アクセスも良かったです。 部屋も広くゆったりと休めました。 繁忙期に宿泊したため忙しかったのか、フロントでの手続きが雑に感じられた場面があったのが少し残念でした。,,,駅からも近く、アクセスも良かったです。 部屋も広くゆったりと休めました。 繁忙期に宿泊したため忙しかったのか、フロントでの手続きが雑に感じられた場面があったのが少し残念でした。,,,ゲ‍ス‍ト,trip_1938029880
false,Trip.com,6,2026-05-06,酒店服務態度一般 早餐種類都尚算OK 設施都係一般 位置方便出去行幾分鐘可以去搭到地鐵 購物有大型商場 同廿四小時超市 。,,,ホテルのサービス態度は平均的で、朝食の種類はまあまあ、設備は平均的で、立地は便利で、徒歩数分で地下鉄に乗れて、大型ショッピングモールや24時間営業のスーパーマーケットで買い物ができます。,,,匿‍名‍ユ‍ー‍ザ‍ー,trip_1938035830
false,楽天トラベル,3,2026-05-06,家族3人で3泊4日で宿泊させていただきました。 観光したい場所に近く行動はしやすい立地だったと思います。 予約時に子供の分無料となってましたが、なぜ無料かわかっておらず、高学年の子供だとダブルベットに家族3人はキツキツでした、風呂トイレも別な部屋を選ぶべきでした チェックアウト後の荷物預かりサービスは本当にありがたかったです 大変お世話になりました,,,家族3人で3泊4日で宿泊させていただきました。 観光したい場所に近く行動はしやすい立地だったと思います。 予約時に子供の分無料となってましたが、なぜ無料かわかっておらず、高学年の子供だとダブルベットに家族3人はキツキツでした、風呂トイレも別な部屋を選ぶべきでした チェックアウト後の荷物預かりサービスは本当にありがたかったです 大変お世話になりました,,,ささささるる,rakuten_183014_9a21521dfacb97eef2f8b0404e3e6dfd
false,Booking.com,10,2026-05-05,,,,,,,Chynarkul,bookingcom_7530135_1035b631ca9d6c9c87821510f3141f65
false,Google,5,2026-05-05,サービススタッフは皆素晴らしかったです。ロビーには様々なアメニティが用意されていました。朝食の種類は多くはありませんでしたが、味は美味しく、値段に見合った価値がありました。ただ、清掃を依頼していないのに客室に入ってくるスタッフがいたり、指定された部屋を清掃し忘れたりすることがあり、少し不便でした。,,,サービススタッフは皆素晴らしかったです。ロビーには様々なアメニティが用意されていました。朝食の種類は多くはありませんでしたが、味は美味しく、値段に見合った価値がありました。ただ、清掃を依頼していないのに客室に入ってくるスタッフがいたり、指定された部屋を清掃し忘れたりすることがあり、少し不便でした。,,,洪榮顯,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_6f29139e21ca426ba7c3aa8735bc9e82
false,Trip.com,10,2026-05-05,小学生低学年の子ども料金が無料だった為、とても助かりました。 お部屋も綺麗で気持ちよく使うことができ、朝ごはんも美味しかったです。,,,小学生低学年の子ども料金が無料だった為、とても助かりました。 お部屋も綺麗で気持ちよく使うことができ、朝ごはんも美味しかったです。,,,ゲ‍ス‍ト,trip_1936516760
false,楽天トラベル,4,2026-05-05,駅から5分の場所で周りにも駅周辺にご飯屋さんもあり、便利でした！ 部屋は広くはありませんが、ウェルカムドリンクがあったりアメニティや設備が整っていました。 子供用のスリッパをお願いすると、子供用アメニティセットをすぐに届けてくださいました。 また朝食が美味しかったです。二泊しましたが、少しメニューが変わるのも楽しむことができました。食後に部屋にコーヒーを持って行くことができるのも良かったです！ 一点気になったのは、お風呂の換気扇にホコリがたまっていたのが残念でした。,,,駅から5分の場所で周りにも駅周辺にご飯屋さんもあり、便利でした！ 部屋は広くはありませんが、ウェルカムドリンクがあったりアメニティや設備が整っていました。 子供用のスリッパをお願いすると、子供用アメニティセットをすぐに届けてくださいました。 また朝食が美味しかったです。二泊しましたが、少しメニューが変わるのも楽しむことができました。食後に部屋にコーヒーを持って行くことができるのも良かったです！ 一点気になったのは、お風呂の換気扇にホコリがたまっていたのが残念でした。,,,_ariii,rakuten_183014_56703d8812d41a7665fd5aaa2d4fa725
false,Booking.com,8,2026-05-05,,,,,,,___,bookingcom_7530135_948a13f1eb402f8ff16472e217608fb6
false,Booking.com,5,2026-05-05,,夜のスタッフが対応が丁寧だったのと  部屋について相談したらすぐ対処してくれてとても素晴らしい男性スタッフだった！,お風呂の湯船の排水溝が詰まってたのかお湯が流れていかなかった  トイレの床の端や換気扇  部屋の床の端や換気扇が埃っぽくて  排水溝といい細かいとこの清掃が行き届いていなかった  チェックアウトの際フロントにいたスタッフにカードを渡して他手続きゎないか確認したところあまり気持ちの良くない返答されて残念だった,,夜のスタッフが対応が丁寧だったのと  部屋について相談したらすぐ対処してくれてとても素晴らしい男性スタッフだった！,お風呂の湯船の排水溝が詰まってたのかお湯が流れていかなかった  トイレの床の端や換気扇  部屋の床の端や換気扇が埃っぽくて  排水溝といい細かいとこの清掃が行き届いていなかった  チェックアウトの際フロントにいたスタッフにカードを渡して他手続きゎないか確認したところあまり気持ちの良くない返答されて残念だった,Mibuki,bookingcom_7530135_7ea542aa87ddcaa6257f783028545d00
false,Booking.com,8,2026-05-05,,,,,,,Maya,bookingcom_7530135_719fe28004fcdd81a820602924aa8074
