チェック,サイト名,評価,投稿日,コメント(全体),コメント(良い点),コメント(改善点),コメント（翻訳:全体),コメント（翻訳:良い),コメント（翻訳:改善点),投稿者,レビューID
false,Trip.com,10,2026-05-07,酒店位置優越，在川崎站附近，前台笑迎賓客，業務熟練，辦理入住手續快。房間設施齊全，舒適、寬敞、整潔、温馨，俯瞰川崎美景近在咫尺，收穫快樂！早餐就餐環境優雅，菜品種類豐富，烤魚、牛奶、米飯🍚、丸子、還有琳琅滿目的蔬菜、點心，吃完飯後流連忘返。是一家性價比較高的酒店。,,,このホテルは川崎駅近くの絶好のロケーションを誇ります。フロントスタッフは温かく効率的な対応でゲストを迎え、チェックインは迅速かつスムーズです。客室は設備が整っており、快適で広々として清潔で居心地が良く、川崎の息を呑むような絶景を堪能できます。朝食は上品な雰囲気の中で提供され、焼き魚、牛乳、ご飯、餃子、色とりどりの野菜や軽食など、豊富なメニューが揃い、忘れられない体験となるでしょう。総合的に見て、このホテルは価格以上の価値を提供します。,,,G‍u‍i‍h‍a‍n‍g‍@,trip_1939558721
false,Booking.com,9,2026-05-07,,駅近で周囲になんでもある。,エレベーターが遅いだけ。少しお待ちください位。,,駅近で周囲になんでもある。,エレベーターが遅いだけ。少しお待ちください位。,Hidenori,bookingcom_260186_b29f4813bdcfbe7ea698635d0d580a7f
false,Booking.com,9,2026-05-07,,駅近で周囲になんでもある,特に無い。いゃ、やっぱりエレベーターが遅く感じるくらいかなぁ！,,駅近で周囲になんでもある,特に無い。いゃ、やっぱりエレベーターが遅く感じるくらいかなぁ！,Hidenori,bookingcom_260186_877782dc7d0f3facd624656975ff2cd9
false,Booking.com,10,2026-05-07,,,,,,,Chloe,bookingcom_260186_c810b2dbd6aab4806bb623e15f423a0a
false,じゃらん,4,2026-05-07,綺麗なお部屋でゆっくり休むことができました。  朝食もとても美味しく、駅から近いので大変便利だと思います。,,,綺麗なお部屋でゆっくり休むことができました。  朝食もとても美味しく、駅から近いので大変便利だと思います。,,,せいちゃんさん,jalan_322153_b8725abc948b6d3a0f7d6ed0c1740080
false,Trip.com,10,2026-05-06,駅に近く、今回も昼食を楽しみに来ました。パン類とフル-ツ類を沢山頂き満足でした。,,,駅に近く、今回も昼食を楽しみに来ました。パン類とフル-ツ類を沢山頂き満足でした。,,,ゲ‍ス‍ト,trip_1938265898
false,Booking.com,9,2026-05-06,,駅から直ぐなので買い物や外食・スーパー等便利でした,空気清浄機らしきものは有りますが ハメ殺しの窓なので何となく空気がスッキリしなく 外の温度や天気が分かりにくい,,駅から直ぐなので買い物や外食・スーパー等便利でした,空気清浄機らしきものは有りますが ハメ殺しの窓なので何となく空気がスッキリしなく 外の温度や天気が分かりにくい,Tomoko,bookingcom_260186_718d439baabc42752794d77095024d68
false,Booking.com,8,2026-05-06,,部屋が清潔でした。 歯ブラシとコップの色がリンクされていてよかった。 折り紙のおもてなしのアイデアも素敵でした。,,,部屋が清潔でした。 歯ブラシとコップの色がリンクされていてよかった。 折り紙のおもてなしのアイデアも素敵でした。,,藤野,bookingcom_260186_390549578fce80daef2ee06a749798c4
false,Booking.com,10,2026-05-06,,スタッフの対応が良い。また、部屋の備品が充実している。,,,スタッフの対応が良い。また、部屋の備品が充実している。,,Yuta,bookingcom_260186_a055a1ff6000ae28df2c27e2c4224503
false,Booking.com,10,2026-05-04,,清潔でドリンクサービスが充実している 食事やカフェも気軽に楽しめる,なし,,清潔でドリンクサービスが充実している 食事やカフェも気軽に楽しめる,なし,Etsuko,bookingcom_260186_ab77fe5cebfb6a571abf777437d29971
false,Google,3,2026-05-04,,,,,,,T-J Hsu,google_ChIJ2dgSdPttH2AR3N7Ip3WIiwc_ff5e332b0128fe554ae352a5258c013c
false,Booking.com,8,2026-05-04,,,,,,,Masanari,bookingcom_260186_947cd1bf0f72a2373f07feca59e5e736
false,Booking.com,10,2026-05-04,,good,,,良い,,Li,bookingcom_260186_0d035e253781573556989af86bddfa25
false,Google,5,2026-05-04,,,,,,,香月,google_ChIJ2dgSdPttH2AR3N7Ip3WIiwc_255dc57ba8c5ba3dc6365fcba585b6bb
false,Booking.com,8,2026-05-03,,とにかく清潔で、綺麗でした！ 外国人のスタッツ(男性)も、丁寧に接客してくださり 居心地が良かったです。 立地もよくて、駅前なのでなんの不便もありません。 オススメです。  また、利用したいです。,特にないです。 要望があるとすれば 女性に、リファのドライヤー貸してくださるとありがたいですね。,,とにかく清潔で、綺麗でした！ 外国人のスタッツ(男性)も、丁寧に接客してくださり 居心地が良かったです。 立地もよくて、駅前なのでなんの不便もありません。 オススメです。  また、利用したいです。,特にないです。 要望があるとすれば 女性に、リファのドライヤー貸してくださるとありがたいですね。,Ta,bookingcom_260186_97e57baa44d131a063a93fe6d7f62f39
false,Booking.com,9,2026-05-03,,交通方便地理位置極佳，環境清潔舒適，窗外視野景觀好，房間大小適中兩人居住剛好,沒有提供公共飲水機，想喝溫水要自己煮跟調配,,交通の便が良く、立地も抜群、清潔で快適な環境、窓からの眺めも良く、部屋の広さも2人にはちょうど良い。,公共の給水器はありません。温かい水が欲しい場合は、自分で沸騰させて用意する必要があります。,Yu,bookingcom_260186_5c9d196aaace65933e7696f985e9a5f0
false,Trip.com,10,2026-05-03,房間很乾凈  設施：很全,,,部屋はとても清潔でした。設備：設備完備。,,,匿‍名‍ユ‍ー‍ザ‍ー,trip_1933058847
false,Trip.com,10,2026-05-03,設施：很齊全，房間不大，但是啥都有。 衞生：乾淨整潔，非常非常乾淨。 環境：一流，附近就是商場，不遠就是地鐵。房間很安靜，沒有噪音。 服務：一流，早餐體驗很好,,,設備：非常に充実しています。部屋は広くはありませんが、必要なものはすべて揃っています。清潔さ：清潔で整頓されており、非常に清潔です。環境：一流です。近くにショッピングモールがあり、地下鉄の駅もすぐ近くです。部屋はとても静かで、騒音は全くありませんでした。サービス：一流です。朝食は素晴らしかったです。,,,M‍a‍n‍g‍l‍i‍t‍o‍u‍x‍i‍a‍n‍d‍e,trip_1933170755
false,Booking.com,10,2026-05-03,,駅 すぐの立地、スタッフの方々はとても丁寧、お部屋も清潔、アメニティも揃っていて、 とても満足でした。ホテルの入口近くにスーパーもあり、足りないものなどすぐに購入でき、とても便利でした。,,,駅 すぐの立地、スタッフの方々はとても丁寧、お部屋も清潔、アメニティも揃っていて、 とても満足でした。ホテルの入口近くにスーパーもあり、足りないものなどすぐに購入でき、とても便利でした。,,Shoko,bookingcom_260186_0512da11541af7d65ee53382bf82fd09
false,Trip.com,10,2026-05-03,多次入住了，交通方便（JR車站近在咫尺），周邊繁華，值得推薦。,,,私はここに何度も宿泊しています。立地が便利で（JR駅までほんの数歩）、賑やかなエリアに囲まれているので、おすすめです。,,,ゲ‍ス‍ト,trip_1933792325
false,Booking.com,10,2026-05-02,,,,,,,Borislav,bookingcom_260186_a7ca5688470dcb5ee7e82e2bfd7460b3
false,Booking.com,8,2026-05-02,,駅近で何でも揃えられて便利｡ アーリーチェックインでフロントに荷物を預けておいたらホテルに戻ると既に部屋に運んで置いてくれ助かった。カウンターの女性スタッフ達の仕事お見事。,雨降りの早朝､京急川崎駅に行く地下道に行く為のホテルエレベーターが朝9時からであった｡,,駅近で何でも揃えられて便利｡ アーリーチェックインでフロントに荷物を預けておいたらホテルに戻ると既に部屋に運んで置いてくれ助かった。カウンターの女性スタッフ達の仕事お見事。,雨降りの早朝､京急川崎駅に行く地下道に行く為のホテルエレベーターが朝9時からであった｡,Koyama,bookingcom_260186_45dbcf7a5b75d46d8adb11d158f56ae6
false,Trip.com,10,2026-05-02,酒店地理位置極佳，出門過條馬路即可到達地鐵站，地下通道還可直接通往去羽田機場的地鐵，周邊吃的地方更是數不勝數。酒店房間整潔舒適寬敞無可挑剔，儘管是老酒店，但維護保養非常到位，早餐也非常滿意，會介紹給來川崎的朋友們！,,,このホテルは地下鉄駅のすぐ向かいという絶好のロケーションを誇り、地下通路を通って羽田空港行きの地下鉄に直結しています。周辺には数多くの飲食店もあります。客室は申し分なく清潔で快適、そして広々としています。築年数は経っていますが、非常によく整備されています。朝食も大変満足のいくものでした。川崎を訪れる方にはぜひおすすめしたいホテルです！,,,ゲ‍ス‍ト,trip_1931843983
false,Booking.com,10,2026-05-02,,,,,,,Ashish,bookingcom_260186_633a612ae9cb31748e12a8369dcf2801
false,Google,4,2026-05-02,このホテルに泊まるのは初めてでした。駅から近くてとても便利です。  部屋は少し狭いですが、清潔で快適でした。ホテルの朝食はとても美味しかったです。ここに泊まるなら、朝食付きのプランを強くお勧めします。,,,このホテルに泊まるのは初めてでした。駅から近くてとても便利です。  部屋は少し狭いですが、清潔で快適でした。ホテルの朝食はとても美味しかったです。ここに泊まるなら、朝食付きのプランを強くお勧めします。,,,ocean blue,google_ChIJ2dgSdPttH2AR3N7Ip3WIiwc_0b2af1900bd93151e3d9d99c14ae163f
false,Google,4,2026-05-02,"This was my first time staying at this hotel. It’s close to the station, which is very convenient. The room is a bit small, but it’s very clean and comfortable. The hotel breakfast is delicious. If you’re staying here, I highly recommend getting the breakfast package.",,,このホテルに泊まるのは初めてでした。駅に近くてとても便利です。部屋は少し狭いですが、清潔で快適です。ホテルの朝食は美味しかったです。ここに泊まるなら、朝食付きのプランを強くお勧めします。,,,ocean blue,google_ChIJ2dgSdPttH2AR3N7Ip3WIiwc_ea6a43518f58e153fec636ab94251975
false,Booking.com,7,2026-05-01,,清潔,部屋が暗い,,クリーン,部屋が暗い,Giichi,bookingcom_260186_172261625d46b2953c873c7009db44f5
false,楽天トラベル,5,2026-05-01,4月29日に日航ホテルの16階モデレートシングルに素泊まりで宿泊しました。眺望なしとのことでしたが、窓から川崎駅方面が見え、夜景もきれいで満足。ベッドも広くゆったり過ごせ、アメニティも充実していました。フロントの対応も良く、全体的に期待以上の滞在でした。,,,4月29日に日航ホテルの16階モデレートシングルに素泊まりで宿泊しました。眺望なしとのことでしたが、窓から川崎駅方面が見え、夜景もきれいで満足。ベッドも広くゆったり過ごせ、アメニティも充実していました。フロントの対応も良く、全体的に期待以上の滞在でした。,,,HIRORING,rakuten_2056_1b44abf8dc43620795d524ea42bc3df3
false,楽天トラベル,5,2026-05-01,4月27日から30日まで連泊しました。川崎駅にとても近く、飲食には困りません。部屋は使いやすく、テレビも大きいです。部屋にはコーヒーマシンが有りコーヒーと紅茶や飲めます。ます。お風呂は広いです。朝食を予約するのを忘れてた食べられなかったことが残念です。,,,4月27日から30日まで連泊しました。川崎駅にとても近く、飲食には困りません。部屋は使いやすく、テレビも大きいです。部屋にはコーヒーマシンが有りコーヒーと紅茶や飲めます。ます。お風呂は広いです。朝食を予約するのを忘れてた食べられなかったことが残念です。,,,heycarl,rakuten_2056_03c41f0a783c2fc68f3a6c741aea0f32
false,Agoda,8,2026-05-01,,駅近で何でも揃えられて便利｡ アーリーチェックインでフロントに荷物を預けておいたらホテルに戻ると既に部屋に運んで置いてくれ助かった。カウンターの女性スタッフ達の仕事お見事。,雨降りの早朝､京急川崎駅に行く地下道に行く為のホテルエレベーターが朝9時からであった｡,,駅近で何でも揃えられて便利｡ アーリーチェックインでフロントに荷物を預けておいたらホテルに戻ると既に部屋に運んで置いてくれ助かった。カウンターの女性スタッフ達の仕事お見事。,雨降りの早朝､京急川崎駅に行く地下道に行く為のホテルエレベーターが朝9時からであった｡,KOYAMA,agoda_96600_e6b60d19b3087d7f6d484c72a37ba805
false,Agoda,7,2026-05-01,,清潔,部屋が暗い,,クリーン,部屋が暗い,GIICHI,agoda_96600_d780cd3093f1873b75dadccef2b085b9
false,Booking.com,3,2026-05-15,,駅近だったので場所が分かりやすかったです お部屋は清潔でした,朝6:30からお掃除の道具を出してる音が止むことなくとても気になりました 時間的にまだ就寝中の方もいらっしゃったんではないかと思いますが…本当にうるさかったです,,駅近だったので場所が分かりやすかったです お部屋は清潔でした,朝6:30からお掃除の道具を出してる音が止むことなくとても気になりました 時間的にまだ就寝中の方もいらっしゃったんではないかと思いますが…本当にうるさかったです,Fumiko,bookingcom_260186_9a7d6be309acda53ac00fb08b3e0c3b5
false,Booking.com,8,2026-05-14,,駅から近くて豪華,駅からの順路で、2階からフロントに行けず、1階に戻った事,,駅から近くて豪華,駅からの順路で、2階からフロントに行けず、1階に戻った事,Nobuo,bookingcom_260186_e726a102ccd0e6c463883303bf0fd489
false,Trip.com,10,2026-05-14,就在車站旁邊，很方便,,,駅のすぐ隣なので、とても便利です。,,,ゲ‍ス‍ト,trip_1947414825
false,Booking.com,10,2026-05-14,,朝食が良かった,大丈夫です。,,朝食が良かった,大丈夫です。,Noriko,bookingcom_260186_867223af6109198d079749847bd53f89
false,Booking.com,5,2026-05-14,,駅に近い,値段,,駅に近い,値段,Sigeru,bookingcom_260186_d0e371e9f9033002af4e386d5b95d918
false,Booking.com,10,2026-05-13,,,,,,,湘翎,bookingcom_260186_e8cf67eaf56d96590bfa2338117e3b45
false,Google,4,2026-05-13,,,,,,,Hídékátsú,google_ChIJ2dgSdPttH2AR3N7Ip3WIiwc_a19643e08fe7c906fe766397d5166145
false,Trip.com,9,2026-05-12,"Good location,  other than that, in my opinion, nothing to 'write home about'.",,,立地は良いが、それ以外は、私の意見では、特筆すべき点は何もない。,,,匿‍名‍ユ‍ー‍ザ‍ー,trip_1945820774
false,Booking.com,10,2026-05-12,,とても清潔で快適でした。 スタッフの方の対応も丁寧でした。,なし,,とても清潔で快適でした。 スタッフの方の対応も丁寧でした。,なし,Haruko,bookingcom_260186_94ad6144229e9647c216154ff12cbc05
false,Booking.com,8,2026-05-12,,地點很方便.下次依然會選擇,,,立地がとても便利です。次回もまた利用したいと思います。,,Claire,bookingcom_260186_f099e894d9486505443a629a0e4334b5
false,Agoda,10,2026-05-12,,,,,,,NATSUMI,agoda_96600_fac4360bd0399de9a582378797517f60
false,楽天トラベル,4,2026-05-12,ゴールデンウィークの後半、横浜方面への訪問の際に利用しました。今まで数回利用しているが、今回は混雑時期にもかかわらず部屋をアップグレードしてもらいました。設備は古いが滞在時間は快適に過ごせました。川崎駅からすぐで都内や横浜に行くにもアクセスは抜群によいです。朝食バイキングは種類豊富で満足。トータルバランスがとれておりシティホテルならではの居心地良さがあります。,,,ゴールデンウィークの後半、横浜方面への訪問の際に利用しました。今まで数回利用しているが、今回は混雑時期にもかかわらず部屋をアップグレードしてもらいました。設備は古いが滞在時間は快適に過ごせました。川崎駅からすぐで都内や横浜に行くにもアクセスは抜群によいです。朝食バイキングは種類豊富で満足。トータルバランスがとれておりシティホテルならではの居心地良さがあります。,,,mils7722,rakuten_2056_9f26dcf905d67040c7f4a35c6e8c8aab
false,Booking.com,8,2026-05-11,,Location,Too small,,位置,小さすぎる,Yawun,bookingcom_260186_cc51c22668bd07d3824c04eb12201625
false,Booking.com,8,2026-05-11,,舒適度,打掃不完整,,快適,清掃が不十分,王,bookingcom_260186_d491519cbbd74c2115585a74c43c5474
false,Booking.com,8,2026-05-11,,,,,,,Yupei,bookingcom_260186_be3bc13d206587c3f19c40dc990b94ab
false,Trip.com,3,2026-05-11,"A Terrible Experience at Nikko Hotel Kawasaki I am a Trip.com Diamond Member, and the following is a painful firsthand account of my stay. As it turns out, this hotel is not managed directly by Nikko Hotels but is outsourced to a company called Jyuhan Service. No wonder the service is so abysmal. Some of the front desk staff not only lack English skills but also have a terrible attitude. I booked an Executive Double Room, but upon entering, I found both the bed and the room to be extremely small. Furthermore, the floor was so filthy it felt sticky underfoot. I requested to move to a standard room (having stayed here before, I recalled the standard rooms being slightly larger than the executive ones). The staff member at the counter was inconsistent in his communication and had the audacity to demand an extra 9,000 JPY per night just to downgrade me to a standard room. When I protested this unreasonable charge and tried to write down his name, he immediately covered his name tag with his hand. In all my years of staying at hotels, I have never seen such bizarre behavior (see photo). He then claimed I was violating his privacy and called the police. Knowing I had done nothing wrong, I requested to go to the police station with him, yet the person who called the police refused to go. If you aren't willing to go to the station, why call the police in the first place? Was this an attempt to intimidate me as a Canadian-Chinese traveler? Even though the hotel refused to issue a refund at the time, I chose to leave; I had no desire to stay in an outsourced hotel that shows zero respect for its guests. I moved to the nearby Dormy Inn, where both the front desk and the rooms were significantly better. To all travelers: Please think twice before considering Nikko Hotel Kawasaki, an outsourced establishment that does not respect its customers. On a side note, I would like to praise Trip.com. They assisted and supported me throughout the entire process—thank you very much! 🙏 Although the hotel eventually refunded only one night out of the two, I hope we can all encourage hotels to provide quality service. We should collectively reject establishments that look down on their guests.  我是trip.com 的钻石会员。以下是亲身惨痛经历。这酒店原来不是由日航公司亲自管理，而是外判给一家Jyuhan Service的公司管理，难怪服务差到这样。前台人有些不但不会说英文，且态度甚差。我订了行政双人房，进了房间，发觉床与房间均超小，地下脏得黏脚。所以想换普通房（以前住过这酒店，普通房好像比行政房大一些）。柜台人不单说话一时一样，由行政房降到普通房还狮子开大口要一晚补9000元日币才换房。我表示不合理，想抄下这人的名字，他竟然立即用手盖着自己的名牌。住这么多久酒店，还未见过这种奇怪表现 （见照片）。之后还说我影响他隐私去召警。我觉得自己没有做错，所以要求和酒店这人一起去警局，但这酒店报警人竟然不肯去。如果不肯去警局，为什么要报警？是想恐吓我这亚洲面孔的加拿大中国人吗？结果即使酒店当时完全不肯退钱，也不想住这种完全不尊重客人的外判式酒店。所以转去了附近的Dormy Inn。这酒店前台与房间均好得多。游客应小心考虑川崎日航这种完全不尊重客人的外判式酒店。另外顺道赞一下trip.com. 全程帮忙、支持，非常感谢🙏酒店最後虽然退了两晚房钱中的一晚，我还是希望大家鼓励酒店提供优质的服务。对于那些看不低客人的酒店，也应该给予适当的拒绝。",,,"日航ホテル川崎でのひどい体験 私は Trip.com のダイヤモンド会員ですが、以下は私の滞在に関する痛ましい体験談です。実は、このホテルは日航ホテルが直接運営しているのではなく、十半サービスという会社に委託されているのです。サービスがひどいのも当然です。フロントデスクのスタッフの中には、英語が話せないだけでなく、態度も最悪な人がいます。エグゼクティブダブルルームを予約しましたが、入ってみるとベッドも部屋も非常に狭かったです。さらに、床はひどく汚れていて、足元がベタベタしていました。スタンダードルームへの移動をお願いしました（以前ここに泊まったことがあり、スタンダードルームはエグゼクティブルームより少し広いと記憶していました）。カウンターのスタッフは説明が一貫しておらず、スタンダードルームにダウングレードするだけで1泊あたり9,000円の追加料金を要求する厚かましさでした。この不当な料金に抗議し、彼の名前を書き留めようとしたところ、彼はすぐに名札を手で隠しました。長年ホテルに宿泊してきましたが、こんな奇妙な行動は初めてです（写真参照）。彼は私がプライバシーを侵害したと主張し、警察に通報しました。私は何も悪いことをしていないと分かっていたので、彼と一緒に警察署に行きたいと申し出ましたが、通報した人物は同行を拒否しました。警察署に行く気がないなら、そもそもなぜ通報したのでしょうか？これは、カナダ系中国人旅行者である私を脅迫しようとしたのでしょうか？当時ホテルは返金を拒否しましたが、私はチェックアウトすることにしました。宿泊客を全く尊重しないアウトソーシングホテルには泊まりたくなかったからです。近くのドーミーインに移動したところ、フロントデスクも部屋もはるかに良かったです。旅行者の皆様へ：日航ホテル川崎は顧客を尊重しないアウトソーシングホテルですので、宿泊を検討する前に二度考えてください。ちなみに、Trip.comには感謝の意を表したいと思います。彼らは全行程を通して私をサポートしてくれました。本当にありがとうございました！ 🙏 最終的にホテルが返金したのは 2 泊のうち 1 泊だけですが、ホテルが質の高いサービスを提供するよう皆で奨励できることを願っています。私たちは宿泊客を見下すような施設を集団的に拒否すべきです。  私はtrip.comの钻石会です。以下は身震いするほどです。サービスの公司管理、怪しいサービスはこれに劣ります。フロント台の人には、地下和文はありませんが、品質にも差があります。房大数）。私は無理を示し、この人の名前を想起して、自分の名前札をすぐに手で覆いました。 （写真）。 その後、私はまた、私去警局に影響を与えました。警部?は恐ろしくて私がこの俎洲面孔に加担した大中国人吗? 結果即酒店当時完全不敬去钱、またこのような完全無礼な客の外判式酒店も望まない。この酒店の前台と房の間はよく得られます。客の心を考慮して川崎日航は、この種の完全に客を尊重しない外判式酒店。 全体的に忙しく、サポートがあり、非常に感心しています🙏酒店は最後に二房の中の一つを退出しましたが、私はまた、大家鼓動酒店が良いサービスを提供することを望んでいます。",,,M‍C‍ ‍S‍h‍i,trip_1944827402
false,Trip.com,8,2026-05-10,第四次入住，全因完美位置 之前各方面都覺得好好 但今次入住 衛生環境明顯不及以往 所住樓層（15/F) 乃最低層嘅客房（因其他樓層為商業用途） 倉庫正喺我隔籬 每朝早大約0700 開始有噪音😢 希望管理層大為改善,,,4回目の滞在ですが、以前は立地が完璧で全てにおいて満足していましたが、今回の滞在では衛生環境が明らかに前回ほど良くありませんでした。15階は客室のある最下階（他の階は商業用）で、隣には倉庫があり、毎朝7時頃から騒音が聞こえてきます😢 経営陣が大幅に改善してくれることを願っています,,,ゲ‍ス‍ト,trip_1942941922
false,Trip.com,10,2026-05-10,川崎駅から近く、お部屋も清潔でアメニティも充実していて、とても快適に過ごさせていただきました。 スタッフも皆様も気配りや挨拶が素晴らしかったです。 川崎を訪れるときは、また是非利用させていただきたいと思います。写真は部屋からの眺めです。,,,川崎駅から近く、お部屋も清潔でアメニティも充実していて、とても快適に過ごさせていただきました。 スタッフも皆様も気配りや挨拶が素晴らしかったです。 川崎を訪れるときは、また是非利用させていただきたいと思います。写真は部屋からの眺めです。,,,ゲ‍ス‍ト,trip_1943252380
false,Booking.com,9,2026-05-10,,La colazione,Le dimensioni ridotte della camera,,朝食,部屋の狭さ,Gioele,bookingcom_260186_bdbd2c4e46bff4a660a5c69eab33d07d
false,Booking.com,10,2026-05-10,,,,,,,歩空,bookingcom_260186_6b43241eca23e987399ab3d312aaf972
false,じゃらん,5,2026-05-10,スケジュールの都合上、チェックインが遅くチェックアウトも早くて勿体ないくらいでした。もっと長い時間ゆっくり過ごしていたいと思えるホテルでした。アメニティは充実。またリーズナブルに泊まれることあれば是非利用したいです。,,,スケジュールの都合上、チェックインが遅くチェックアウトも早くて勿体ないくらいでした。もっと長い時間ゆっくり過ごしていたいと思えるホテルでした。アメニティは充実。またリーズナブルに泊まれることあれば是非利用したいです。,,,たぬきさん,jalan_322153_5ad5dd82079a00b473c516ba029fdf1b
false,Google,5,2026-05-09,宿泊はしていません。中にある店に行きました。,,,宿泊はしていません。中にある店に行きました。,,,柴田孝仁,google_ChIJ2dgSdPttH2AR3N7Ip3WIiwc_add5a9d6c82b611e781c9070546d244c
false,Booking.com,9,2026-05-09,,,,,,,Yutami,bookingcom_260186_50bc9c9c0178e3bcec1a6b91a49e05ce
false,Google,3,2026-05-08,,,,,,,諸井伸太郎,google_ChIJ2dgSdPttH2AR3N7Ip3WIiwc_f1b091c7475c94de2463683e3948e423
false,Trip.com,10,2026-05-08,目前在首都圈住過體驗最好的一家酒店！ 交通很方便，離JR川崎站很近，坐東海道線三站就能到東京站衹需20分左右，完全不輸東京都內的酒店。川崎站附近商業也很繁華。 前台的服務特別熱情友善。屋內也特別乾淨整潔，設施也很完備，電視挺大的還是SONY的。 感謝！！,,,これまで東京圏で宿泊したホテルの中で、ここが一番良かったです！立地も非常に便利で、JR川崎駅からすぐ近く、東海道線で東京駅までわずか3駅（約20分）と、都内のホテルと遜色ありません。川崎駅周辺は商店やオフィスが立ち並び、とても賑やかです。フロントのスタッフは皆、とても親切でフレンドリーでした。部屋も清潔で整頓されており、大型のソニー製テレビをはじめ、設備も充実していました。ありがとうございました！,,,H‍e‍h‍e‍h‍e‍_‍2‍3‍3,trip_1940717407
false,Trip.com,10,2026-05-08,在川崎車站附近，酒店有中文服務，很方便。10樓自助餐環境優雅，菜品精緻，服務好。房間設施齊全舒適、寬敞、整潔。是一家性價比超高的酒店。,,,川崎駅近くに位置するこのホテルは、中国語を話せるスタッフが常駐しており便利です。10階のビュッフェレストランは、上品な雰囲気、絶品料理、そして行き届いたサービスが自慢です。客室は設備が整っており、快適で広々としていて清潔です。総合的に見て、価格以上の価値を提供するホテルと言えるでしょう。,,,G‍u‍i‍h‍a‍n‍g‍@,trip_1940738159
false,Trip.com,10,2026-05-07,樓下就是商場，地鐵站約3分鐘 非常棒,,,階下にはショッピングモールがあり、地下鉄の駅までは徒歩約3分です。最高ですよ！,,,ゲ‍ス‍ト,trip_1939520941
false,楽天トラベル,5,2026-05-07,　川崎駅ほぼ直結の好立地で，以前から幾度となくお世話になっています。言うまでもなく周辺は商業施設がとても充実しており，デパートや大型スーパー，飲食店，居酒屋などがひしめいており，ホテル内の飲食施設と合わせて楽しむことができます。このホテルを拠点として，横浜や鎌倉などに出かけることも容易です。,,,　川崎駅ほぼ直結の好立地で，以前から幾度となくお世話になっています。言うまでもなく周辺は商業施設がとても充実しており，デパートや大型スーパー，飲食店，居酒屋などがひしめいており，ホテル内の飲食施設と合わせて楽しむことができます。このホテルを拠点として，横浜や鎌倉などに出かけることも容易です。,,,マイスター様,rakuten_2056_ae5f79d5a4c919d18352d15adb9acf98
false,Trip.com,10,2026-05-07,酒店位置優越，在川崎站附近，前台笑迎賓客，業務熟練，辦理入住手續快。房間設施齊全，舒適、寬敞、整潔、温馨，俯瞰川崎美景近在咫尺，收穫快樂！早餐就餐環境優雅，菜品種類豐富，烤魚、牛奶、米飯🍚、丸子、還有琳琅滿目的蔬菜、點心，吃完飯後流連忘返。是一家性價比較高的酒店。,,,このホテルは川崎駅近くの絶好のロケーションを誇ります。フロントスタッフは温かく効率的な対応でゲストを迎え、チェックインは迅速かつスムーズです。客室は設備が整っており、快適で広々として清潔で居心地が良く、川崎の息を呑むような絶景を堪能できます。朝食は上品な雰囲気の中で提供され、焼き魚、牛乳、ご飯、餃子、色とりどりの野菜や軽食など、豊富なメニューが揃い、忘れられない体験となるでしょう。総合的に見て、このホテルは価格以上の価値を提供します。,,,G‍u‍i‍h‍a‍n‍g‍@,trip_1939558721
false,Booking.com,9,2026-05-07,,駅近で周囲になんでもある。,エレベーターが遅いだけ。少しお待ちください位。,,駅近で周囲になんでもある。,エレベーターが遅いだけ。少しお待ちください位。,Hidenori,bookingcom_260186_b29f4813bdcfbe7ea698635d0d580a7f
false,Booking.com,9,2026-05-07,,駅近で周囲になんでもある,特に無い。いゃ、やっぱりエレベーターが遅く感じるくらいかなぁ！,,駅近で周囲になんでもある,特に無い。いゃ、やっぱりエレベーターが遅く感じるくらいかなぁ！,Hidenori,bookingcom_260186_877782dc7d0f3facd624656975ff2cd9
false,Booking.com,10,2026-05-07,,,,,,,Chloe,bookingcom_260186_c810b2dbd6aab4806bb623e15f423a0a
false,じゃらん,4,2026-05-07,綺麗なお部屋でゆっくり休むことができました。  朝食もとても美味しく、駅から近いので大変便利だと思います。,,,綺麗なお部屋でゆっくり休むことができました。  朝食もとても美味しく、駅から近いので大変便利だと思います。,,,せいちゃんさん,jalan_322153_b8725abc948b6d3a0f7d6ed0c1740080
false,Trip.com,10,2026-05-06,駅に近く、今回も昼食を楽しみに来ました。パン類とフル-ツ類を沢山頂き満足でした。,,,駅に近く、今回も昼食を楽しみに来ました。パン類とフル-ツ類を沢山頂き満足でした。,,,ゲ‍ス‍ト,trip_1938265898
false,Booking.com,9,2026-05-06,,駅から直ぐなので買い物や外食・スーパー等便利でした,空気清浄機らしきものは有りますが ハメ殺しの窓なので何となく空気がスッキリしなく 外の温度や天気が分かりにくい,,駅から直ぐなので買い物や外食・スーパー等便利でした,空気清浄機らしきものは有りますが ハメ殺しの窓なので何となく空気がスッキリしなく 外の温度や天気が分かりにくい,Tomoko,bookingcom_260186_718d439baabc42752794d77095024d68
false,Booking.com,8,2026-05-06,,部屋が清潔でした。 歯ブラシとコップの色がリンクされていてよかった。 折り紙のおもてなしのアイデアも素敵でした。,,,部屋が清潔でした。 歯ブラシとコップの色がリンクされていてよかった。 折り紙のおもてなしのアイデアも素敵でした。,,藤野,bookingcom_260186_390549578fce80daef2ee06a749798c4
